id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30937225,Sonder | MODI | Lovely 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96171,-93.28783,Entire home/apt,89,2,10,2019-09-02,1.05,60,311
30937436,Sonder | MODI | Colorful 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.9617,-93.28714,Entire home/apt,96,2,13,2019-10-08,1.34,60,309
30937510,Sonder | MODI | Central 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96136,-93.28652,Entire home/apt,98,2,18,2019-09-28,1.87,60,317
30937613,Sonder | MODI | Desirable 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96151,-93.288,Entire home/apt,100,2,4,2019-05-27,0.42,60,320
30937634,Sonder | MODI | Dashing 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96199,-93.2866,Entire home/apt,107,2,2,2019-05-05,0.22,60,315
30937689,Sonder | MODI | Vibrant 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96115,-93.28735,Entire home/apt,107,2,3,2019-08-13,0.45,60,317
30937692,Sonder | MODI | Playful 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.9614,-93.28718,Entire home/apt,101,2,1,2019-06-27,0.27,60,306
30948927,Time to rejuvenate in a peaceful garden setting.,27215345,Tim,,Scott,44.66497,-93.62213,Private room,55,1,3,2019-08-26,0.89,1,88
30951081,Comfortable Furnished Condo w Underground Parking!,5283270,Lisa,,Hennepin,44.85884,-93.44861,Entire home/apt,120,3,2,2019-02-18,0.21,9,0
30953584,Sonder | MODI | Sunny 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96188,-93.2869,Entire home/apt,85,2,3,2019-07-22,0.44,60,298
30979918,Sonder | MODI | Superior 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.9625,-93.28693,Entire home/apt,100,2,4,2019-07-21,0.61,60,308
30980011,Sonder | MODI | Bright 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96175,-93.28663,Entire home/apt,100,2,21,2019-10-07,2.20,60,270
30980083,Sonder | MODI | Airy 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96262,-93.28678,Entire home/apt,98,2,4,2019-06-10,0.43,60,297
30980122,Sonder | MODI | Sleek 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96264,-93.2868,Entire home/apt,97,2,8,2019-06-30,0.84,60,312
30980211,Sonder | MODI | Romantic 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96128,-93.28737,Entire home/apt,98,2,3,2019-07-10,0.31,60,316
30980311,Sonder | MODI | Modern 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96153,-93.28673,Entire home/apt,100,2,6,2019-09-19,0.71,60,301
31001196,MSP AIRPORT. Mall of America. Awesome Value,152083977,Mike,,Hennepin,44.87921,-93.27823,Private room,21,1,96,2019-10-12,10.67,2,23
31023372,Luxurious 3 Bedroom Flat,27339739,William,,Hennepin,45.01165,-93.26706,Entire home/apt,150,2,37,2019-09-25,3.81,2,333
31035043,Edina Luxury Corporate Apt - underground parking,5283270,Lisa,,Hennepin,44.87901,-93.32155,Entire home/apt,109,3,2,2019-01-11,0.21,9,0
31036411,Bright 1 BR duplex in Midway near light rail,28722168,Bobby,,Ramsey,44.96015,-93.17636,Entire home/apt,50,2,12,2019-04-07,1.25,1,0
31043444,Inspired + Quirky One-Bedroom with a Fireplace,155271274,Paul,,Hennepin,44.98635,-93.24248,Entire home/apt,72,2,59,2019-10-13,6.25,5,60
31051153,Privately owned condo with inside parking!,5283270,Lisa,,Hennepin,44.85865,-93.44675,Entire home/apt,120,3,4,2019-02-18,0.42,9,0
31056052,N. Suburban home near Bethel University,227927834,Scott,,Ramsey,45.11144,-93.17511,Entire home/apt,95,2,28,2019-09-29,3.05,1,17
31121161,Large Executive Home in the Woods- LPGA Hazeltine,232584300,Christopher,,Carver,44.81884,-93.58528,Entire home/apt,495,5,3,2019-07-01,0.44,1,8
31121836,"Private Home in Stillwater, on Bike Trails",129584236,Dan & Tammy,,Washington,45.06217,-92.84351,Entire home/apt,250,2,8,2019-08-04,0.92,1,0
31145416,Creative + Fun Three Bedroom Apt. with Personality,155271274,Paul,,Hennepin,44.98613,-93.24388,Entire home/apt,130,3,16,2019-08-25,2.42,5,79
31149161,South Minneapolis Minimalist Home with Hot Tub,6355034,Amber,,Hennepin,44.93225,-93.24782,Entire home/apt,275,3,4,2019-07-21,0.86,1,0
31170697,"Cedar Queen - Near lightrail, MSP air & downtown",17182814,André,,Hennepin,44.9101,-93.21028,Private room,35,1,100,2019-10-04,10.42,7,7
31213072,Lilac Loft,10625964,Emily,,Ramsey,45.06879,-93.00329,Private room,299,7,0,,,1,70
31220708,Quaint Bedroom in Cozy Home on 2nd Floor,3187425,Sheila & Josh,,Hennepin,44.92291,-93.32134,Private room,60,2,4,2019-08-06,0.89,3,178
31239485,PICKLEBALL VACATION - URBAN FARMHOUSE - MINNETONKA,159206121,Rebecca,,Hennepin,44.91651,-93.44778,Entire home/apt,175,2,2,2019-10-06,1.40,1,354
31257177,Charming Scenic Riverview,233868176,Jules & CJ,,Hennepin,44.98172,-93.26407,Entire home/apt,110,2,33,2019-10-06,3.79,1,63
31262851,"Great Cabin-like 15 Acres-Couples&Groups, dogs ok",233925849,Tom,,Hennepin,45.18978,-93.59022,Entire home/apt,200,3,22,2019-09-27,2.76,1,148
31266443,Quiet retreat in a Stylish Historic Home,28954224,Sharne,,Hennepin,44.95519,-93.25094,Private room,36,2,20,2019-09-01,2.21,1,0
31268786,Cozy + Centrally Located Duplex,6291460,Jeff,,Ramsey,44.9629,-93.18198,Entire home/apt,50,2,24,2019-06-24,3.19,1,7
31284840,Mid-Century Modern Gem,92798962,Steve And Mimi,,Hennepin,44.95295,-93.28063,Entire home/apt,159,1,59,2019-10-05,6.44,2,80
31286520,Cozy 2 bedroom minutes from downtown Minneapolis,231731256,Susanna,,Hennepin,44.9124,-93.41035,Entire home/apt,49,1,29,2019-09-24,3.28,1,353
31287434,Lakeshore Pool Home w/4BR and Pool,234146290,Steven,,Wright,45.32776,-94.03591,Entire home/apt,315,2,4,2019-05-29,0.63,1,339
31318629,Cozy private bedroom in Apple Valley 1,234428502,Mike,,Dakota,44.72951,-93.16384,Private room,29,1,9,2019-07-31,0.97,3,365
31341581,Cape Cod charmer! Uber downtown! Lakes!,37822815,Luke,,Hennepin,44.95214,-93.36102,Entire home/apt,179,3,1,2019-04-09,0.16,1,0
31352051,"NCAA Final 4 Penthouse- 5300 sq/ft, 5br/4ba",213723908,Michelle,,Le Sueur,44.43921,-93.58023,Entire home/apt,825,2,0,,,2,179
31357392,FreeParking⭐️Light Rail⭐️Easy to downtown/MSP/MoA,29890895,Gary,,Hennepin,44.94477,-93.23886,Entire home/apt,125,1,20,2019-10-05,3.82,6,108
31358568,Cozy cottage style home close to both cities,23952095,Danniell,,Ramsey,45.0215,-93.13099,Private room,93,2,4,2019-09-21,0.63,1,82
31364275,Conveniently Located Powderhorn Park Charmer,234803612,Mike,,Hennepin,44.94631,-93.25943,Entire home/apt,250,3,1,2019-08-19,0.53,1,286
31365536,Cozy Apartment on Lake Calhoun,234896045,Monica,,Hennepin,44.94429,-93.32281,Private room,50,7,5,2019-08-01,1.05,1,0
31378787,Country Orchard Home,187877400,Tina,,Washington,45.15616,-92.79016,Entire home/apt,150,30,2,2019-07-15,0.36,1,43
31380067,The Pillsbury House,103162002,Paul,,Hennepin,44.92694,-93.28304,Entire home/apt,159,2,9,2019-09-15,1.41,1,0
31382708,Private Room (Bedroom A),59730175,Bruce & Mariam,,Hennepin,45.04979,-93.30053,Private room,39,1,24,2019-10-11,2.99,3,90
31383472,Private Room (Bedroom B),59730175,Bruce & Mariam,,Hennepin,45.04992,-93.3022,Private room,39,1,40,2019-10-13,5.00,3,90
31401753,Radiant Riverfront Retreat Sleeps 19,24760612,Cassie,,Dakota,44.84756,-93.01655,Entire home/apt,221,3,23,2019-10-13,3.48,1,318
31402940,Your perfect get away* right off the parkway*,134267734,Sasha,,Hennepin,45.02399,-93.31797,Entire home/apt,150,1,29,2019-10-13,4.39,3,353
31417971,Charming Minneapolis Longfellow Bungelow,120928371,Lindsey,,Hennepin,44.93196,-93.21866,Entire home/apt,71,1,22,2019-09-16,2.53,1,309
31466694,Waterfront Long Lake Home: All Seasons Destination,151396544,Evolve,,Ramsey,45.08514,-93.20628,Entire home/apt,900,2,1,2019-04-14,0.16,22,360
31467721,The Sheridan Cottage-2 Blocks to the Lakes!,20595057,Rachael,,Hennepin,44.93297,-93.31187,Entire home/apt,135,2,15,2019-09-14,1.75,7,281
31469129,NEW! Apartment w/Dock & Patio Access on Long Lake,151396544,Evolve,,Ramsey,45.08489,-93.20496,Entire home/apt,225,2,1,2019-06-02,0.22,22,362
31472206,Private furnished room in Uptown Minneapolis,138995010,Daniel,,Hennepin,44.96071,-93.28928,Private room,40,1,4,2019-09-30,0.61,6,168
31472860,My Little Place on 13th,235786500,Kaye,,Hennepin,44.87156,-93.25616,Private room,30,1,67,2019-10-09,7.58,1,66
31486619,Lake Mtka Vacation Home,48945328,Julie,,Hennepin,44.93684,-93.64792,Entire home/apt,125,2,25,2019-09-25,3.06,1,22
31494208,Shoreview Cabin near the Twin Cities!,235961191,Jane,,Ramsey,45.08984,-93.14083,Entire home/apt,285,3,6,2019-07-29,0.72,1,191
31498642,Quiet Room  in Chanhassen !,115241550,Fernando,,Carver,44.84542,-93.53805,Private room,35,2,19,2019-08-26,2.69,2,104
31538755,River Falls city home with amazing country views,236373510,Sonja,,Pierce,44.85419,-92.64544,Entire home/apt,269,2,6,2019-09-02,1.49,1,38
31539847,Uptown - walkable just Blocks to food & fun,29226969,April,,Hennepin,44.94789,-93.28491,Entire home/apt,59,30,0,,,21,282
31539993,Basement for rent,135088619,Chad,,Hennepin,45.14552,-93.42197,Private room,50,1,7,2019-08-05,0.79,1,358
31540392,Fast WiFi♥King Bed♥On Lt Rail♥Near Airport & Dntwn,55269126,Sara,,Hennepin,44.91906,-93.2203,Entire home/apt,200,1,27,2019-10-07,3.70,5,90
31563552,"Minneapolis City Oasis Sleeps 16, 5 Min to Stadium",140108844,Miya And Mo,,Hennepin,45.00875,-93.28444,Entire home/apt,350,1,11,2019-09-15,2.01,6,246
31571481,6 Bedroom Summit Mansion with Pool,5439155,Brenda,,Ramsey,44.94132,-93.13943,Entire home/apt,850,3,3,2019-08-18,0.64,12,172
31591826,JStay #314Y-3BR-Lakes-Parks-Transit,228111278,Jenna,,Hennepin,44.94892,-93.34765,Entire home/apt,99,2,1,2019-02-19,0.13,31,279
31592134,JStay #314E-3+BR Uptown/Downtown!,228111278,Jenna,,Hennepin,44.94866,-93.34621,Entire home/apt,99,2,2,2019-06-23,0.29,31,279
31592734,JStay #318X-11BR/5Ba-Uptown/Downtown/Edina,228111278,Jenna,,Hennepin,44.9488,-93.34715,Entire home/apt,637,2,0,,,31,279
31593302,JStay#314W-3BR Uptown/MOA,228111278,Jenna,,Hennepin,44.94697,-93.34748,Entire home/apt,249,2,2,2019-04-21,0.28,31,279
31593675,JStay#313E-5BR/2BA-Uptown/MOA,228111278,Jenna,,Hennepin,44.9484,-93.34586,Entire home/apt,249,2,1,2019-04-02,0.15,31,279
31593935,JStay#313X-7BR/3Br-Uptown/MOA,228111278,Jenna,,Hennepin,44.94758,-93.34594,Entire home/apt,438,2,0,,,31,279
31610245,Cozy Apartment In the Heart of NE Minneapolis Arts,8661364,Alex,,Hennepin,45.01108,-93.24189,Entire home/apt,73,1,10,2019-04-11,1.37,1,0
31616165,Stylish and Modern Historic Home. Superb location!,98417253,Erik And Gretchen,,Ramsey,44.94267,-93.10581,Entire home/apt,239,2,9,2019-09-22,2.16,3,218
31621053,Entire apt/sleeps 10/minutes from stadium,21226974,Christopher,,Hennepin,44.98877,-93.25353,Entire home/apt,2000,2,1,2019-04-07,0.16,2,91
31623552,En suite Townhouse,237082595,Amy,,Ramsey,44.97485,-93.04207,Private room,55,2,16,2019-09-29,2.50,1,162
31624547,"Close to Uptown, Downtown and Midtown!",72254229,Howard,,Hennepin,44.95421,-93.26293,Entire home/apt,135,1,15,2019-09-23,2.01,12,325
31626417,St. Paul house with inground pool & bathrm jacuzzi,237111233,Wenchang (Wayne),,Washington,44.83894,-92.97432,Entire home/apt,93,2,30,2019-09-03,3.44,1,172
31637706,Historic St Paul luxury Apartment with parking,5283270,Lisa,,Ramsey,44.95174,-93.09521,Entire home/apt,150,2,2,2019-02-10,0.24,9,0
31641575,Charming Townhome in Apple Valley,87149541,Jessica,,Dakota,44.74206,-93.17411,Entire home/apt,86,2,4,2019-07-14,0.99,1,0
31645443,"••Private lower level, huge room and bathroom••",149491850,Kate,,Ramsey,44.99405,-93.07667,Private room,49,1,5,2019-10-11,4.05,1,162
31668957,"Cozy apartment, steps from downtown St. Paul",4172713,Alexandra,,Ramsey,44.93868,-93.10941,Entire home/apt,110,1,24,2019-09-23,3.00,1,0
31686318,Casa de Barajas private room,30224582,Christine & Alejandro,,Hennepin,44.92433,-93.28638,Private room,37,3,6,2019-09-18,1.07,2,137
31694146,Private Master Bedroom Close to Downtown,18065441,Cynthia,,Ramsey,44.94802,-93.14135,Private room,55,1,31,2019-10-05,3.68,1,50
31711773,Sky-view Apartment,237723935,Ranee,,Hennepin,44.98197,-93.26556,Entire home/apt,200,2,2,2019-06-21,0.32,1,173
31712309,"New 2019 Downtown MPLS Condo, Alcove Studio",24909607,Ani,,Hennepin,44.98271,-93.26636,Entire home/apt,195,30,1,2019-09-30,1,3,316
31714732,Stay & Play- Prospect Park- Near Light Rail,20291423,Kelly & Ronda,,Hennepin,44.96424,-93.21238,Entire home/apt,129,1,15,2019-10-07,2.38,1,339
31718881,Private Room 2 Miles from Downtown!,25710358,Rob,,Hennepin,44.99937,-93.31319,Private room,59,1,0,,,1,101
31739297,"NEW! Luxury Home on Sunrise Lake, 1 Mi to TPC Golf",151396544,Evolve,,Anoka,45.17902,-93.20127,Entire home/apt,1185,2,4,2019-09-29,0.63,22,343
31760539,"4 Queen Beds, Entire 2 Bedroom Apt in Minneapolis",40699046,Tammy,,Hennepin,44.98614,-93.23541,Entire home/apt,98,1,40,2019-09-15,4.62,3,134
31760590,"Fast WiFi☕On LightRail☕5 Min-Xcel, Rivercentre",55269126,Sara,,Ramsey,44.94932,-93.08677,Entire home/apt,200,1,32,2019-10-06,4.25,5,85
31760868,The M at 5 & 10 - U of M Dinkytown,58107209,Jerry,,Hennepin,44.98285,-93.23954,Private room,275,2,12,2019-09-23,1.64,1,65
31764815,"Chic Retreat w/Terrace- walk to lakes, shops",1801049,Gail,,Hennepin,44.94453,-93.29779,Entire home/apt,225,2,25,2019-09-23,3.62,7,39
31765041,Stellar Uptown Spot- walk to shops/cafes/nightlife,1801049,Gail,,Hennepin,44.94512,-93.29737,Entire home/apt,79,2,49,2019-10-11,5.81,7,74
31795419,King Bed☀Fast WiFi☀On Light Rail☀5 min-Rivercentre,55269126,Sara,,Ramsey,44.94948,-93.08683,Entire home/apt,200,1,36,2019-10-06,4.93,5,79
31804938,Golf Course Home,236305603,Lance,,Anoka,45.26184,-93.50727,Private room,50,2,0,,,1,88
31837745,Country Get-a-way with Convenient City access,174266817,Lynel,,Sherburne,45.44315,-94.00205,Entire home/apt,110,2,8,2019-08-13,1.04,2,184
31896583,Walking Distance to Final Four at USBank Stadium!,118216969,Julia,,Hennepin,44.96491,-93.26014,Entire home/apt,519,1,1,2019-04-09,0.16,2,226
31900172,Quiet - Central - Family Friendly - By Fairgrounds,48293741,Karina,,Ramsey,44.98778,-93.15496,Entire home/apt,124,1,19,2019-10-13,5.76,1,75
31902699,Private townhome in vibrant Uptown neighborhood,228905853,Lindsey,,Hennepin,44.95185,-93.28868,Entire home/apt,90,1,16,2019-08-25,1.94,1,11
31903352,Comfortable Cul-De-Sac Home w/ Hot Tub/Fenced Yard,113698224,Caleb,,Anoka,45.16768,-93.20807,Entire home/apt,200,3,13,2019-08-19,2.04,2,20
31918350,Uptown 1 BR Apt ★ Brand New Kitchen ★  Free W/D,227628101,Kristine,,Hennepin,44.96268,-93.29137,Entire home/apt,68,1,83,2019-10-09,10.64,3,330
31920411,Bright & Cheery Apartment- 1 block to lightrail,1801049,Gail,,Hennepin,44.93287,-93.23265,Entire home/apt,69,2,40,2019-09-29,5.00,7,169
31923430,Hidden Jewel 1,22683168,Gabriel,,Anoka,45.17676,-93.27774,Private room,50,3,11,2019-09-23,1.72,2,365
31957033,Beautiful apartment close to Downtown St. Paul.,50814823,Mark,,Ramsey,44.94242,-93.14656,Private room,100,1,22,2019-10-13,3.49,1,329
31957060,"Privately owned Condo, comfortable and cozy living",239605364,Mandy,,Hennepin,44.89374,-93.43029,Entire home/apt,60,1,3,2019-04-12,0.39,1,0
31968612,Carolyn’s corner,239427424,Carolyn,,Hennepin,45.0587,-93.44776,Shared room,69,1,3,2019-09-03,0.42,1,72
31980770,Golden Valley  Home - private suite,83347578,William,,Hennepin,44.99832,-93.36605,Private room,50,1,7,2019-10-12,1.71,2,38
31993201,"Clean, comfy room in brand new home.",187514970,Eric,,Anoka,45.23989,-93.4861,Private room,45,1,13,2019-10-11,1.65,3,17
31995075,Clean room with queen bed and memory foam mattress,187514970,Eric,,Anoka,45.24176,-93.48535,Private room,45,1,25,2019-10-13,3.19,3,14
32012902,Home away from Home,54892377,April,,Hennepin,44.94953,-93.36308,Private room,50,2,21,2019-10-09,2.49,2,168
32020483,Bold Two Bed at Soo Line,4962900,Stay Alfred,,Hennepin,44.97896,-93.26853,Entire home/apt,999,2,0,,,32,315
32025625,Hidden Jewel 2,22683168,Gabriel,,Anoka,45.17714,-93.27839,Private room,55,3,11,2019-09-15,1.50,2,365
32039872,Cattails Cabin: A Home with a View,106296844,Bob,,Washington,45.27551,-92.95454,Entire home/apt,125,2,26,2019-10-13,3.20,1,323
32045071,Pleasant Manor Mansion ★ By Lux Life ★ Up/Downtown,128893020,Anthony,,Hennepin,44.95969,-93.28343,Entire home/apt,450,3,13,2019-09-02,1.73,15,332
32045815,NEW! Remodeled Apt - 8 Mi to Downtown Minneapolis!,151396544,Evolve,,Hennepin,45.00455,-93.38365,Entire home/apt,220,2,1,2019-08-11,0.46,22,362
32047918,It's on the bus line,240281660,Johnny,,Hennepin,45.04827,-93.31633,Private room,25,90,0,,,1,363
32056238,Desire home near downtown Saint Paul,240352130,Phong,,Ramsey,44.96834,-93.08142,Private room,35,1,3,2019-02-17,0.36,1,0
32065601,"Upscale, Cozy, Fun Retreat in Maple Grove-Arbr Lks",239519785,Don & Kami,,Hennepin,45.1044,-93.44068,Private room,49,1,57,2019-09-29,7.15,1,247
32067359,Beautiful + Historic Home near UMN & Downtown,155271274,Paul,,Hennepin,44.9873,-93.24177,Entire home/apt,130,3,8,2019-09-29,0.98,5,68
32071654,Bright and Kid Friendly Apartment,211361494,Lee,,Hennepin,44.9579,-93.23261,Entire home/apt,85,2,8,2019-09-29,1.27,1,0
32086957,Missy's AirBnB,233546985,Missy,,Dakota,44.74104,-92.86808,Private room,50,2,3,2019-09-08,0.47,1,159
32091005,Great Townhouse,10593804,Daniel,,Scott,44.67727,-93.63972,Entire home/apt,70,3,0,,,4,0
32114415,Winter Park Place,63293604,Kyle,,Ramsey,44.95924,-93.10104,Entire home/apt,85,1,27,2019-09-29,3.70,1,172
32135756,Comfort with a touch of style!,54892377,April,,Hennepin,44.94887,-93.36346,Entire home/apt,250,2,3,2019-10-13,0.47,2,15
32137730,Downtown MPLS Eclectic Flat with Modern Upgrades!,223369493,Lion Rock,,Hennepin,44.96762,-93.26799,Entire home/apt,129,1,32,2019-10-09,4.12,1,165
32168401,Hip kingfield neighborhood garden level space.,203951559,Bruce,,Hennepin,44.92166,-93.28516,Entire home/apt,65,1,50,2019-10-02,6.82,1,123
32184731,Uptown - Cherry Hill Artist House,6663419,Carina,,Hennepin,44.9584,-93.28504,Entire home/apt,195,3,4,2019-07-15,0.63,1,0
32187427,Remodeled Minnehaha Falls Getaway,12446031,Andrew,,Hennepin,44.9197,-93.21396,Entire home/apt,99,2,31,2019-09-10,3.88,1,305
32209477,North Hill Haven,21379440,Nancy And Stacy,,Washington,45.06221,-92.81425,Entire home/apt,275,2,2,2019-07-16,0.40,1,162
32218575,Huge Master Bedroom with Excellent Roommates!,35488042,Adam,,Ramsey,44.92336,-93.13185,Private room,80,3,1,2019-09-13,0.94,10,353
32232301,Entire Pleasant Manor Mansion ★ By Lux Life ★,128893020,Anthony,,Hennepin,44.95927,-93.28226,Entire home/apt,960,3,6,2019-09-08,1.21,15,327
32240512,"Modern, cozy & convenient",91014502,Jennifer,,Hennepin,44.89936,-93.28525,Entire home/apt,150,2,36,2019-10-11,4.76,1,45
32241512,Excellent Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97717,-93.26206,Entire home/apt,1062,1,1,2019-03-20,0.14,33,303
32241513,Fantastic Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97567,-93.26428,Entire home/apt,1062,1,2,2019-09-29,0.92,33,323
32241514,Dapper Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97564,-93.26425,Entire home/apt,1062,1,1,2019-03-29,0.15,33,333
32241515,Beautiful Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97597,-93.26201,Entire home/apt,1062,1,5,2019-09-19,0.74,33,321
32241517,Bold Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97697,-93.2624,Entire home/apt,1062,1,3,2019-08-11,0.43,33,321
32241521,Cozy Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97652,-93.26295,Entire home/apt,1062,1,2,2019-04-26,0.26,33,335
32241522,Elegant Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97684,-93.26288,Entire home/apt,1062,1,0,,,33,325
32241524,Captivating Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97713,-93.2635,Entire home/apt,1062,1,0,,,33,334
32241526,Fabulous Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.9766,-93.26363,Entire home/apt,1062,1,2,2019-04-18,0.28,33,290
32241527,Delightful Stay Alfred on South 4th Street,114353388,Stay Alfred,,Hennepin,44.97715,-93.2636,Entire home/apt,1062,1,0,,,33,335
32241576,Bold Stay Alfred at Soo Line,114353388,Stay Alfred,,Hennepin,44.97883,-93.26971,Entire home/apt,1062,1,3,2019-05-27,0.51,33,315
32241578,Dreamy Stay Alfred at Soo Line,114353388,Stay Alfred,,Hennepin,44.97855,-93.26848,Entire home/apt,1062,1,5,2019-09-23,1.10,33,313
32241580,Cozy Stay Alfred at Soo Line,114353388,Stay Alfred,,Hennepin,44.97862,-93.26961,Entire home/apt,1062,1,4,2019-09-29,0.60,33,319
32243223,Acts of Faith in Nature,241894546,Taharra,,Anoka,45.12175,-93.26814,Entire home/apt,135,2,0,,,1,0
32245616,Welcoming & Beautiful Home - Conveniently Located,3662234,Elizabeth,,Ramsey,44.96935,-93.0847,Entire home/apt,78,1,59,2019-10-06,7.47,1,149
32286509,Entire NE Minneapolis Home-close to downtown,80579175,Alyssa,,Hennepin,44.9985,-93.24625,Entire home/apt,150,2,11,2019-06-30,1.38,2,0
32307949,Lower Level Studio Townhouse Private Garage Entry,218271073,Alisa,,Dakota,44.73487,-93.17698,Private room,44,1,34,2019-10-08,4.25,1,202
32309310,Private Room (Bedroom C),59730175,Bruce & Mariam,,Hennepin,45.0505,-93.30216,Private room,43,1,38,2019-09-28,4.87,3,83
32314165,Cozy Two Bed at Soo Line,4962900,Stay Alfred,,Hennepin,44.97883,-93.26978,Entire home/apt,999,2,6,2019-09-28,1.16,32,319
32314170,Dreamy Two Bed at Soo Line,4962900,Stay Alfred,,Hennepin,44.97834,-93.2687,Entire home/apt,999,2,5,2019-08-11,0.94,32,313
32327906,KCC- King Cozy Comfort Home from Home,242563916,Stephen,,Anoka,45.21829,-93.32681,Entire home/apt,169,2,26,2019-10-13,3.35,1,92
32331622,Ideal Arts District Location - Walk To Everything!,1798214,Peter,,Hennepin,45.0014,-93.26015,Entire home/apt,70,2,51,2019-09-25,6.77,4,327
32356978,Lynn-Lake upper unit duplex remodeled,164076197,Jerrid,,Hennepin,44.94139,-93.28959,Entire home/apt,199,2,0,,,1,0
32379177,NEW! Pet-Friendly Woodbury Home w/Deck - Near MPLS,151396544,Evolve,,Washington,44.92157,-92.89957,Entire home/apt,850,2,1,2019-04-28,0.18,22,360
32388619,"Spacious victorian home, Joy in the St Croix",62273991,Dana,,Washington,45.05825,-92.81877,Entire home/apt,250,1,30,2019-10-13,5.52,1,18
32402523,"Private Room1+Guest Living Space
{Own Guest Entry}",1248010,Lycel,,Anoka,45.08197,-93.24174,Private room,33,2,2,2019-05-24,0.34,4,0
32404985,**Minnestay Stay Chateau |Walk to US Bank|Downtown,24051954,Minnestay,,Hennepin,44.96534,-93.25742,Entire home/apt,1109,2,1,2019-07-19,0.34,48,273
32420727,Lowry Hill Tudor,59206023,Noelle,,Hennepin,44.96856,-93.30083,Entire home/apt,1100,2,1,2019-04-07,0.16,1,103
32442884,"Warm, spacious townhome walking distance from PGA!",234825002,Holly,,Anoka,45.1715,-93.22886,Entire home/apt,350,2,0,,,1,0
32443183,2 spacious rooms in a lovely Monticello apt.,243707597,Sophia,,Wright,45.30733,-93.79748,Private room,25,1,4,2019-06-13,0.61,1,304
32443902,The Vintage Basket Case,52807470,Chris,,Hennepin,45.00662,-93.26277,Entire home/apt,125,1,42,2019-10-04,5.63,8,167
32444622,Cozy MN Duplex,16681517,Jennifer,,Hennepin,44.93796,-93.28428,Entire home/apt,125,1,3,2019-06-20,0.44,2,0
32486749,South Minneapolis Charming Bedroom,107802082,Caroline,,Hennepin,44.9366,-93.2404,Private room,35,1,22,2019-08-01,2.92,2,0
32491978,NEW! Luxury Minneapolis Townhome-10 Mi to Downtown,151396544,Evolve,,Hennepin,45.09245,-93.35458,Entire home/apt,500,2,5,2019-09-23,0.79,22,344
32502203,Private Room 5 minutes from Downtown and the Lakes,6772751,Grady,,Hennepin,44.9867,-93.31479,Private room,39,2,3,2019-06-23,0.42,2,162
32511437,LOCATION! LOCATION!   Historic St.Paul Brownstone,76340705,Trisha,,Ramsey,44.93991,-93.12394,Entire home/apt,175,3,7,2019-10-07,1.00,1,333
32517925,2 bedroom in heart of the city,28658258,Pam,,Hennepin,44.94441,-93.28769,Entire home/apt,125,4,25,2019-10-08,3.44,3,255
32545034,Uptown! Sunny and spacious 2 bedroom,49677911,Kabir,,Hennepin,44.94463,-93.2808,Entire home/apt,69,2,11,2019-05-21,1.49,2,0
32569897,Minnestay* Dwntwn's ONLY Private Home|Vikings|Corp,24051954,Minnestay,,Hennepin,44.97608,-93.25558,Entire home/apt,989,2,5,2019-09-03,0.85,48,70
32570294,Large 5 BD/2BTH in Highland Park - Sleeps 16,41063818,Gene & Geni,,Ramsey,44.90072,-93.1824,Entire home/apt,361,3,14,2019-09-07,2.69,17,335
32586556,"Whole Basement, Beach Getaway in the Frozen Tundra",47344412,Harry,,Washington,44.80686,-92.95504,Private room,29,1,3,2019-03-18,0.39,1,0
32590102,American Craftsman Home in Northeast Arts District,128893020,Anthony,,Hennepin,45.01185,-93.25225,Entire home/apt,320,3,16,2019-10-06,2.19,15,0
