listing_id,date
13709283,2016-10-09
13709283,2016-10-20
13709283,2016-10-27
13709283,2016-11-03
13709283,2016-11-06
13709283,2016-12-02
13709283,2016-12-17
13709283,2017-01-13
13709283,2017-02-17
13709283,2017-02-20
13709283,2017-03-01
13709283,2017-03-12
13709283,2017-03-31
13709283,2017-04-14
13709283,2017-04-18
13709283,2017-04-28
13709283,2017-05-15
13709283,2017-05-21
13709283,2017-06-16
13709283,2017-06-30
13709283,2017-07-07
13709283,2017-07-14
13709283,2017-07-21
13709283,2017-07-24
13709283,2017-07-28
13709283,2017-08-03
13709283,2017-08-24
13709283,2017-09-15
13709283,2017-09-29
13709283,2017-10-13
13709283,2017-10-19
13709283,2017-10-25
13709283,2017-10-29
13709283,2017-11-05
13709283,2017-11-09
13709283,2017-11-23
13709283,2017-12-08
13709283,2018-02-09
13709283,2018-02-21
13709283,2018-03-02
13709283,2018-04-13
13709283,2018-04-29
13709283,2018-05-04
13709283,2018-05-11
13709283,2018-05-14
13709283,2018-05-23
13709283,2018-06-15
13709283,2018-06-21
13709283,2018-06-26
13709283,2018-07-01
13709283,2018-07-10
13709283,2018-07-13
13709283,2018-07-18
13709283,2018-07-23
13709283,2018-07-25
13709283,2018-08-09
13709283,2018-08-12
13709283,2018-08-17
13709283,2018-08-19
13709283,2018-08-23
13709283,2018-08-25
13709283,2018-08-30
13709283,2018-09-02
13709283,2018-09-07
13709283,2018-09-12
13709283,2018-09-21
13709283,2018-09-23
13709283,2018-10-03
13709283,2018-10-08
13709283,2018-10-13
13709283,2018-10-19
13709283,2018-10-24
13709283,2018-10-26
13709283,2018-10-30
13709283,2018-11-09
13709283,2018-11-14
13709283,2019-01-02
13709283,2019-01-25
13709283,2019-02-09
13709283,2019-02-22
13709283,2019-03-15
13709283,2019-03-17
13709283,2019-03-30
13709283,2019-04-08
13709283,2019-04-23
13709283,2019-05-05
13709283,2019-05-16
13709283,2019-05-20
13709283,2019-05-26
13709283,2019-06-09
13709283,2019-06-14
13709283,2019-06-22
13709283,2019-06-26
13709283,2019-07-02
13709283,2019-07-12
13709283,2019-07-14
13709283,2019-07-18
13709283,2019-07-21
13709283,2019-08-02
13709283,2019-08-09
13709283,2019-08-29
13709283,2019-09-01
13709283,2019-09-22
13709283,2019-10-01
13709283,2019-10-07
13709547,2016-09-02
13709547,2016-10-15
13709547,2016-11-07
13709547,2016-12-03
13709547,2017-04-29
13709547,2017-05-07
13709547,2017-05-14
13709547,2017-08-19
13709547,2017-08-23
13709547,2017-10-07
13709547,2017-11-04
13709547,2018-01-29
13709547,2018-02-04
13709547,2018-02-08
13709547,2018-02-25
13709547,2018-03-05
13709547,2018-03-16
13709547,2018-05-13
13709547,2018-08-11
13709547,2018-08-28
13709547,2018-09-02
13709547,2018-09-13
13709547,2018-12-28
13709547,2019-03-31
13709547,2019-04-12
13709547,2019-04-25
13709547,2019-04-28
13709547,2019-05-03
13709547,2019-05-11
13709547,2019-09-01
13715191,2016-09-29
13733774,2016-07-18
13733774,2016-08-29
13733774,2016-09-18
13733774,2017-07-10
13733774,2018-06-24
13733774,2018-07-02
13733774,2018-07-09
13733774,2018-07-29
13733774,2018-08-26
13763394,2017-08-24
13763394,2018-08-13
13763394,2018-11-17
13787777,2016-07-31
13787777,2016-09-12
13787777,2016-10-30
13787777,2017-05-29
13787777,2017-06-25
13787777,2017-07-23
13787777,2017-07-28
13787777,2017-08-06
13787777,2018-09-03
13802415,2016-07-10
13802415,2016-07-18
13802415,2016-07-30
13802415,2016-08-04
13802415,2016-08-09
13802415,2016-08-09
13802415,2016-08-11
13802415,2016-08-14
13802415,2016-10-12
13802415,2016-10-15
13802415,2016-10-19
13802415,2016-10-30
13802415,2016-11-06
13802415,2016-12-03
13802415,2016-12-04
13802415,2017-01-07
13802415,2017-01-12
13802415,2017-01-16
13802415,2017-02-15
13802415,2017-03-12
13802415,2017-03-19
13802415,2017-04-02
13802415,2017-04-09
13802415,2017-04-13
13802415,2017-04-20
13802415,2017-05-13
13802415,2017-05-19
13802415,2017-05-20
13802415,2017-06-04
13802415,2017-07-31
13802415,2017-08-06
13802415,2017-08-24
13802415,2017-08-26
13802415,2017-09-01
13802415,2017-09-09
13802415,2017-09-13
13802415,2017-10-02
13802415,2017-10-08
13802415,2017-10-22
13802415,2017-10-30
13802415,2017-11-13
13802415,2018-01-05
13802415,2018-04-13
13802415,2018-04-24
13802415,2018-04-28
13802415,2018-04-30
13802415,2018-06-20
13802415,2018-07-08
13802415,2018-07-10
13802415,2018-07-14
13802415,2018-07-22
13802415,2018-07-23
13802415,2018-07-27
13802415,2018-08-16
13802415,2018-08-19
13802415,2018-09-19
13802415,2018-09-23
13802415,2018-10-09
13802415,2018-10-18
13802415,2018-10-21
13802415,2018-11-14
13802415,2018-12-05
13802415,2018-12-06
13802415,2018-12-07
13802415,2019-03-19
13802415,2019-04-03
13802415,2019-04-09
13802415,2019-04-11
13802415,2019-04-12
13802415,2019-04-28
13802415,2019-05-02
13802415,2019-05-05
13802415,2019-05-13
13802415,2019-05-20
13802415,2019-05-28
13802415,2019-05-31
13802415,2019-06-02
13802415,2019-06-04
13802570,2016-07-07
13802570,2016-07-11
13802570,2016-07-18
13802570,2016-07-21
13802570,2016-08-04
13802570,2016-08-07
13802570,2016-08-12
13802570,2016-08-22
13802570,2016-09-01
13802570,2016-09-05
13802570,2016-09-16
13802570,2016-09-24
13802570,2016-10-09
13802570,2016-10-30
13802570,2016-11-16
13802570,2016-11-26
13802570,2017-01-05
13802570,2017-01-13
13802570,2017-01-16
13802570,2017-01-20
13802570,2017-01-22
13802570,2017-01-29
13802570,2017-02-04
13802570,2017-02-05
13802570,2017-02-23
13802570,2017-03-12
13802570,2017-03-15
13802570,2017-03-18
13802570,2017-03-20
13802570,2017-03-21
13802570,2017-03-27
13802570,2017-04-02
13802570,2017-04-14
13802570,2017-04-16
13802570,2017-04-22
13802570,2017-04-30
13802570,2017-05-08
13802570,2017-05-15
13802570,2017-05-27
13802570,2017-06-05
13802570,2017-06-11
13802570,2017-06-16
13802570,2017-06-20
13802570,2017-07-01
13802570,2017-07-12
13802570,2017-07-16
13802570,2017-07-18
13802570,2017-07-25
13802570,2017-07-30
13802570,2017-09-30
13802570,2017-10-01
13802570,2017-10-17
13802570,2017-10-21
13802570,2017-10-23
13802570,2017-11-17
13802570,2018-03-09
13802570,2018-03-11
13802570,2018-05-01
13802570,2018-05-13
13802570,2018-06-11
13802570,2018-06-15
13802570,2018-07-13
13802570,2018-07-20
13802570,2018-07-31
13802570,2018-08-03
13802570,2018-09-01
13802570,2018-09-03
13802570,2018-09-30
13802570,2018-10-16
13802570,2018-10-21
13802570,2018-11-04
13802570,2018-11-11
13802570,2018-11-24
13802570,2018-12-22
13802570,2018-12-26
13802570,2019-01-11
13802570,2019-03-17
13802570,2019-03-26
13802570,2019-03-31
13802570,2019-05-07
13802570,2019-05-12
13802570,2019-05-27
13802570,2019-06-17
13802570,2019-07-01
13802570,2019-07-19
13802570,2019-07-25
13802570,2019-07-28
13802570,2019-08-01
13802570,2019-08-04
13802570,2019-08-17
13802570,2019-08-31
13802570,2019-09-08
13814474,2016-07-08
13814474,2016-07-16
13814474,2016-07-20
13814474,2016-07-28
13814474,2016-08-04
13814474,2016-08-06
13814474,2016-09-01
13814474,2016-09-05
13814474,2016-09-18
13814474,2016-10-04
13814474,2016-10-10
13814474,2016-10-15
13814474,2016-10-23
13814474,2016-10-30
13814474,2016-11-05
13814474,2016-11-06
13814474,2017-01-07
13814474,2017-01-14
13814474,2017-01-17
13814474,2017-01-19
13814474,2017-01-21
13814474,2017-01-28
13814474,2017-02-10
13814474,2017-02-11
13814474,2017-02-13
13814474,2017-02-15
13814474,2017-03-04
13814474,2017-03-09
13814474,2017-03-24
13814474,2017-05-10
13814474,2017-05-29
13814474,2017-06-25
13814474,2017-07-01
13814474,2017-07-09
13814474,2017-07-16
13814474,2017-08-01
13814474,2017-08-12
13814474,2017-08-13
13814474,2017-09-02
13814474,2017-09-03
13814474,2017-09-12
13814474,2017-10-01
13814474,2017-10-09
13814474,2017-10-21
13814474,2017-10-22
13814474,2017-10-30
13814474,2017-10-31
13814474,2017-12-19
13814474,2017-12-22
13814474,2017-12-29
13814474,2018-01-14
13814474,2018-01-20
13814474,2018-03-11
13814474,2018-03-15
13814474,2018-03-17
13814474,2018-04-12
13814474,2018-04-20
13814474,2018-04-28
13814474,2018-04-29
13814474,2018-05-04
13814474,2018-05-13
13814474,2018-05-15
13814474,2018-05-21
13814474,2018-05-31
13814474,2018-06-06
13814474,2018-06-25
13814474,2018-07-07
13814474,2018-07-14
13814474,2018-07-15
13814474,2018-07-24
13814474,2018-08-13
13814474,2018-08-18
13814474,2018-08-19
13814474,2018-09-01
13814474,2018-09-03
13814474,2018-09-09
13814474,2018-09-12
13814474,2018-09-15
13814474,2018-09-16
13814474,2018-09-23
13814474,2018-09-24
13814474,2018-09-26
13814474,2018-10-04
13814474,2018-10-12
13814474,2018-10-17
13814474,2018-10-18
13814474,2018-10-24
13814474,2018-10-26
13814474,2018-10-30
13814474,2018-11-07
13814474,2018-11-10
13814474,2018-11-12
13814474,2018-11-19
13814474,2018-11-20
13814474,2018-11-21
13814474,2018-11-25
13814474,2018-12-01
13814474,2018-12-15
13814474,2018-12-29
13814474,2019-01-03
13814474,2019-01-04
13814474,2019-01-06
13814474,2019-01-13
13814474,2019-01-14
13814474,2019-01-16
13814474,2019-01-21
13814474,2019-02-04
13814474,2019-02-09
13814474,2019-03-05
13814474,2019-03-10
13814474,2019-03-31
13814474,2019-04-01
13814474,2019-04-05
13814474,2019-04-06
13814474,2019-04-20
13814474,2019-04-22
13814474,2019-04-28
13814474,2019-05-10
13814474,2019-05-13
13814474,2019-05-18
13814474,2019-05-26
13814474,2019-05-31
13814474,2019-06-01
13814474,2019-06-02
13814474,2019-06-06
13814474,2019-06-11
13814474,2019-06-26
13814474,2019-07-07
13814474,2019-07-09
13814474,2019-07-10
13814474,2019-07-15
13814474,2019-07-24
13814474,2019-09-05
13814474,2019-09-06
13814474,2019-09-08
13814474,2019-09-09
13814474,2019-09-14
13814474,2019-09-25
13814519,2016-07-17
13814519,2016-08-07
13814519,2016-09-05
13814519,2016-09-16
13814519,2016-09-26
13814519,2016-10-27
13814519,2016-10-31
13814519,2016-11-07
13814519,2016-11-08
13814519,2016-11-12
13814519,2016-12-03
13814519,2016-12-21
13814519,2017-01-05
13814519,2017-01-12
13814519,2017-01-18
13814519,2017-02-05
13814519,2017-02-16
13814519,2017-02-19
13814519,2017-03-01
13814519,2017-03-04
13814519,2017-03-05
13814519,2017-03-11
13814519,2017-03-12
13814519,2017-03-17
13814519,2017-04-01
13814519,2017-04-03
13814519,2017-04-07
13814519,2017-04-14
13814519,2017-04-16
13814519,2017-04-21
13814519,2017-05-07
13814519,2017-05-08
13814519,2017-05-19
13814519,2017-05-20
13814519,2017-05-29
13814519,2017-05-30
13814519,2017-06-01
13814519,2017-06-05
13814519,2017-06-16
13814519,2017-07-01
13814519,2017-07-02
13814519,2017-07-03
13814519,2017-07-14
13814519,2017-07-28
13814519,2017-07-30
13814519,2017-08-01
13814519,2017-08-05
13814519,2017-08-10
13814519,2017-08-13
13814519,2017-09-05
13814519,2017-09-23
13814519,2017-09-26
13814519,2017-09-28
13814519,2017-09-30
13814519,2017-10-01
13814519,2017-10-05
13814519,2017-10-16
13814519,2017-11-16
13814519,2017-11-17
13814519,2017-11-27
13814519,2017-12-10
13814519,2017-12-15
13814519,2017-12-20
13814519,2018-01-02
13814519,2018-01-05
13814519,2018-01-18
13814519,2018-02-02
13814519,2018-02-13
13814519,2018-02-24
13814519,2018-03-07
13814519,2018-03-11
13814519,2018-03-25
13814519,2018-03-31
13814519,2018-06-16
13814519,2018-06-22
13814519,2018-06-23
13814519,2018-06-28
13814519,2018-07-08
13814519,2018-07-15
13814519,2018-07-20
13814519,2018-07-21
13814519,2018-07-26
13814519,2018-08-25
13814519,2018-09-17
13814519,2018-09-30
13814519,2018-10-04
13814519,2018-10-21
13814519,2018-10-26
13814519,2018-10-27
13814519,2018-11-04
13814519,2018-11-12
13814519,2018-11-18
13814519,2018-12-08
13814519,2018-12-20
13814519,2019-01-31
13814519,2019-02-25
13814519,2019-03-05
13814519,2019-03-07
13814519,2019-03-11
13814519,2019-03-25
13814519,2019-03-26
13814519,2019-05-05
13814519,2019-06-27
13814519,2019-07-04
13814519,2019-07-23
13814519,2019-08-19
13814519,2019-09-15
13814519,2019-09-22
13814597,2016-07-12
13814597,2016-07-18
13814597,2016-07-20
13814597,2016-07-29
13814597,2016-08-09
13814597,2016-08-19
13814597,2016-08-22
13814597,2016-08-27
13814597,2016-09-04
13814597,2016-10-08
13814597,2016-10-09
13814597,2016-10-19
13814597,2016-10-24
13814597,2016-10-29
13814597,2016-11-20
13814597,2016-12-06
13814597,2017-02-01
13814597,2017-02-13
13814597,2017-02-19
13814597,2017-02-25
13814597,2017-03-06
13814597,2017-05-22
13814597,2017-06-04
13814597,2017-06-18
13814597,2017-06-28
13814597,2017-07-15
13814597,2017-07-16
13814597,2017-07-27
13814597,2017-08-06
13814597,2017-08-09
13814597,2017-08-20
13814597,2017-08-21
13814597,2017-10-07
13814597,2017-10-22
13814597,2017-11-04
13814597,2017-11-05
13814597,2017-11-14
13814597,2017-11-18
13814597,2017-11-27
13814597,2017-12-02
13814597,2017-12-10
13814597,2018-01-01
13814597,2018-01-04
13814597,2018-01-07
13814597,2018-02-05
13814597,2018-03-07
13814597,2018-03-18
13814597,2018-03-25
13814597,2018-04-14
13814597,2018-05-11
13814597,2018-05-15
13814597,2018-05-28
13814597,2018-06-11
13814597,2018-06-16
13814597,2018-06-17
13814597,2018-06-24
13814597,2018-07-01
13814597,2018-08-19
13814597,2018-09-27
13814597,2018-10-02
13814597,2018-10-08
13814597,2018-10-11
13814597,2018-11-05
13814597,2018-11-12
13814597,2018-12-15
13814597,2018-12-16
13814597,2018-12-21
13814597,2018-12-23
13814597,2018-12-31
13814597,2019-01-07
13814597,2019-01-07
13814597,2019-01-15
13814597,2019-01-23
13814597,2019-01-30
13814597,2019-02-12
13814597,2019-02-17
13814597,2019-02-27
13814597,2019-03-08
13814597,2019-03-18
13814597,2019-03-23
13814597,2019-04-01
13814597,2019-04-06
13814597,2019-04-18
13814597,2019-04-21
13814597,2019-04-24
13814597,2019-04-27
13814597,2019-05-11
13814597,2019-05-17
13814597,2019-05-20
13814597,2019-05-24
13814597,2019-05-26
13814597,2019-06-02
13814597,2019-06-04
13814597,2019-06-05
13814597,2019-06-08
13814597,2019-06-11
13814597,2019-06-15
13814597,2019-06-24
13814597,2019-06-26
13814597,2019-06-27
13814597,2019-06-28
13814597,2019-07-05
13814597,2019-07-07
13814597,2019-07-12
13814597,2019-07-12
13814597,2019-07-14
13814597,2019-08-24
13814597,2019-09-12
13814597,2019-09-13
13814673,2016-07-15
13814673,2016-09-17
13814673,2016-09-18
13814673,2016-09-26
13814673,2016-10-01
13814673,2016-10-16
13814673,2016-10-25
13814673,2016-12-04
13814673,2017-01-13
13814673,2017-01-14
13814673,2017-01-27
13814673,2017-01-31
13814673,2017-02-03
13814673,2017-02-05
13814673,2017-02-18
13814673,2017-03-09
13814673,2017-03-12
13814673,2017-04-10
13814673,2017-04-23
13814673,2017-04-24
13814673,2017-04-28
13814673,2017-04-30
13814673,2017-05-22
13814673,2017-06-07
13814673,2017-06-25
13814673,2017-06-29
13814673,2017-07-09
13814673,2017-07-12
13814673,2017-07-17
13814673,2017-08-01
13814673,2017-08-06
13814673,2017-08-07
13814673,2017-09-19
13814673,2017-09-21
13814673,2017-09-29
13814673,2017-09-30
13814673,2017-10-01
13814673,2017-10-25
13814673,2017-11-04
13814673,2017-11-28
13814673,2017-12-31
13814673,2018-01-05
13814673,2018-03-17
13814673,2018-04-09
13814673,2018-05-11
13814673,2018-05-17
13814673,2018-07-19
13814673,2018-07-23
13814673,2018-07-28
13814673,2018-07-30
13814673,2018-08-04
13814673,2018-08-07
13814673,2018-08-09
13814673,2018-08-12
13814673,2018-08-15
13814673,2018-10-25
13814673,2018-11-15
13814673,2018-12-27
13814673,2018-12-31
13814673,2019-01-06
13814673,2019-02-08
13814673,2019-02-11
13814673,2019-02-13
13814673,2019-02-27
13814673,2019-09-13
13815071,2016-10-03
13816883,2016-07-12
13816883,2016-07-20
13816883,2016-07-22
13816883,2016-08-24
13816883,2016-08-30
13816883,2016-09-10
13816883,2016-09-12
13816883,2016-09-30
13816883,2016-10-03
13816883,2016-10-16
13816883,2016-11-05
13816883,2016-11-06
13816883,2016-11-20
13816883,2017-01-20
13816883,2017-02-05
13816883,2017-02-11
13816883,2017-02-18
13816883,2017-03-03
13816883,2017-03-09
13816883,2017-03-16
13816883,2017-03-18
13816883,2017-04-08
13816883,2017-04-21
13816883,2017-04-30
13816883,2017-05-31
13816883,2017-06-15
13816883,2017-06-17
13816883,2017-06-18
13816883,2017-07-16
13816883,2017-07-22
13816883,2017-08-03
13816883,2017-08-06
13816883,2017-08-09
13816883,2017-08-13
13816883,2017-08-18
13816883,2017-08-20
13816883,2017-09-07
13816883,2017-09-24
13816883,2017-10-02
13816883,2017-10-23
13816883,2017-11-03
13816883,2017-11-21
13816883,2017-11-28
13816883,2017-12-14
13816883,2018-03-19
13816883,2018-04-08
13816883,2018-04-17
13816883,2018-04-29
13816883,2018-05-10
13816883,2018-05-17
13816883,2018-05-20
13816883,2018-05-27
13816883,2018-05-28
13816883,2018-06-03
13816883,2018-08-01
13816883,2018-08-31
13816883,2018-10-05
13816883,2018-10-28
13816883,2018-10-29
13816883,2018-11-01
13816883,2018-11-02
13816883,2018-11-11
13816883,2018-11-18
13816883,2018-11-24
13816883,2018-11-25
13816883,2018-12-07
13816883,2018-12-15
13816883,2019-01-19
13816883,2019-01-31
13816883,2019-04-04
13816883,2019-04-14
13816883,2019-04-22
13816883,2019-04-24
13816883,2019-05-05
13816883,2019-05-15
13816883,2019-05-20
13816883,2019-05-26
13816883,2019-05-27
13816883,2019-05-29
13816883,2019-06-08
13816883,2019-07-13
13816883,2019-07-27
13816883,2019-07-28
13816883,2019-08-04
13816883,2019-09-11
13816883,2019-09-12
13816883,2019-09-14
13816883,2019-09-16
13816883,2019-09-19
13816883,2019-09-22
13816920,2016-07-11
13816920,2016-07-31
13816920,2016-08-11
13816920,2016-08-14
13816920,2016-08-21
13816920,2016-08-29
13816920,2016-09-03
13816920,2016-09-19
13816920,2016-10-02
13816920,2016-10-05
13816920,2016-11-13
13816920,2016-11-21
13816920,2016-12-26
13816920,2016-12-28
13816920,2017-01-03
13816920,2017-01-19
13816920,2017-02-06
13816920,2017-02-12
13816920,2017-02-14
13816920,2017-02-20
13816920,2017-03-03
13816920,2017-03-12
13816920,2017-03-13
13816920,2017-03-20
13816920,2017-03-24
13816920,2017-03-26
13816920,2017-03-31
13816920,2017-04-09
13816920,2017-05-03
13816920,2017-05-25
13816920,2017-05-29
13816920,2017-06-02
13816920,2017-06-10
13816920,2017-06-11
13816920,2017-06-18
13816920,2017-06-20
13816920,2017-06-25
13816920,2017-08-01
13816920,2017-08-09
13816920,2017-08-15
13816920,2017-08-16
13816920,2017-08-18
13816920,2017-09-01
13816920,2017-09-02
13816920,2017-09-07
13816920,2017-09-15
13816920,2017-10-04
13816920,2017-10-05
13816920,2017-10-09
13816920,2017-10-15
13816920,2017-10-22
13816920,2017-10-29
13816920,2017-11-02
13816920,2017-11-04
13816920,2017-11-29
13816920,2017-12-04
13816920,2017-12-16
13816920,2018-01-23
13816920,2018-02-02
13816920,2018-03-11
13816920,2018-03-14
13816920,2018-03-28
13816920,2018-04-15
13816920,2018-04-23
13816920,2018-04-29
13816920,2018-05-05
13816920,2018-05-06
13816920,2018-05-26
13816920,2018-06-03
13816920,2018-06-09
13816920,2018-06-29
13816920,2018-07-05
13816920,2018-07-21
13816920,2018-07-22
13816920,2018-07-29
13816920,2018-08-06
13816920,2018-08-23
13816920,2018-09-03
13816920,2018-09-09
13816920,2018-09-23
13816920,2018-10-21
13816920,2018-10-29
13816920,2018-12-29
13816920,2019-01-01
13816920,2019-02-26
13816920,2019-03-30
13816920,2019-04-22
13816920,2019-05-20
13816920,2019-06-23
13816920,2019-07-06
13816920,2019-07-07
13816920,2019-07-22
13816920,2019-08-04
13816920,2019-09-01
13816920,2019-09-07
13816920,2019-09-08
13816920,2019-09-24
13816920,2019-09-29
13825204,2016-07-12
13825204,2016-07-14
13825204,2016-07-17
13825204,2016-07-23
13825204,2016-07-23
13825204,2016-07-24
13825204,2016-07-31
13825204,2016-08-02
13825204,2016-08-05
13825204,2016-08-09
13825204,2016-08-12
13825204,2016-08-14
13825204,2016-08-21
13825204,2016-08-21
13825204,2016-08-30
13825204,2016-09-11
13825204,2016-09-13
13825204,2016-09-17
13825204,2016-09-22
13825204,2016-10-08
13825204,2016-10-09
13825204,2016-10-14
13825204,2016-10-15
13825204,2016-10-16
13825204,2016-10-20
13825204,2016-10-21
13825204,2016-10-22
13825204,2016-10-24
13825204,2016-11-02
13825204,2016-12-02
13825204,2016-12-15
13825204,2016-12-18
13825204,2016-12-29
13825204,2016-12-31
13825204,2017-01-05
13825204,2017-01-19
13825204,2017-01-27
13825204,2017-02-06
13825204,2017-02-13
13825204,2017-02-27
13825204,2017-04-27
13825204,2017-05-01
13825204,2017-05-06
13825204,2017-05-07
13825204,2017-05-12
13825204,2017-05-20
13825204,2017-05-26
13825204,2017-05-28
13825204,2017-06-02
13825204,2017-06-13
13825204,2017-06-16
13825204,2017-06-18
13825204,2017-06-21
13825204,2017-06-25
13825204,2017-07-01
13825204,2017-07-11
13825204,2017-07-15
13825204,2017-07-25
13825204,2017-07-29
13825204,2017-07-30
13825204,2017-08-14
13825204,2017-08-19
13825204,2017-08-20
13825204,2017-08-21
13825204,2017-08-24
13825204,2017-08-29
13825204,2017-09-23
13825204,2017-10-10
13825204,2017-11-04
13825204,2017-11-18
13825204,2018-01-01
13825204,2018-02-18
13825204,2018-03-23
13825204,2018-04-25
13825204,2018-05-18
13825204,2018-05-28
13825204,2018-06-16
13825204,2018-08-19
13825204,2018-08-24
13825204,2018-09-03
13825204,2018-12-02
13825204,2018-12-17
13825204,2019-03-10
13825204,2019-04-09
13825204,2019-04-25
13825204,2019-04-27
13825204,2019-04-28
13825204,2019-05-04
13825204,2019-06-14
13825204,2019-06-15
13825204,2019-06-16
13825204,2019-06-27
13825204,2019-06-30
13825204,2019-07-07
13825204,2019-07-14
13825204,2019-07-25
13825204,2019-07-26
13825204,2019-07-27
13825204,2019-08-01
13825204,2019-08-06
13825204,2019-09-03
13825204,2019-09-09
13825204,2019-09-22
13825204,2019-10-06
13830755,2016-07-11
13830755,2016-07-21
13830755,2016-07-24
13830755,2016-07-28
13830755,2016-08-01
13830755,2016-08-17
13830755,2016-08-18
13830755,2016-08-20
13830755,2016-08-21
13830755,2016-08-29
13830755,2016-09-25
13830755,2016-10-09
13830755,2016-10-10
13830755,2016-10-11
13830755,2016-10-13
13830755,2016-10-15
13830755,2016-10-19
13830755,2016-10-22
13830755,2016-10-24
13830755,2016-10-28
13830755,2016-10-30
13830755,2016-11-02
13830755,2016-11-06
13830755,2016-11-13
13830755,2016-11-20
13830755,2016-12-31
13830755,2017-01-01
13830755,2017-01-29
13830755,2017-01-31
13830755,2017-02-12
13830755,2017-02-16
13830755,2017-02-17
13830755,2017-02-19
13830755,2017-02-24
13830755,2017-03-05
13830755,2017-03-15
13830755,2017-03-16
13830755,2017-03-19
13830755,2017-03-27
13830755,2017-04-02
13830755,2017-04-21
13830755,2017-04-23
13830755,2017-05-01
13830755,2017-05-06
13830755,2017-05-07
13830755,2017-05-14
13830755,2017-05-22
13830755,2017-05-27
13830755,2017-05-28
13830755,2017-06-03
13830755,2017-06-04
13830755,2017-06-05
13830755,2017-06-09
13830755,2017-06-14
13830755,2017-06-15
13830755,2017-06-23
13830755,2017-06-25
13830755,2017-06-29
13830755,2017-07-04
13830755,2017-07-09
13830755,2017-07-11
13830755,2017-07-12
13830755,2017-07-14
13830755,2017-07-15
13830755,2017-07-17
13830755,2017-07-19
13830755,2017-07-21
13830755,2017-07-22
13830755,2017-07-23
13830755,2017-07-25
13830755,2017-07-26
13830755,2017-07-28
13830755,2017-07-30
13830755,2017-07-31
13830755,2017-08-02
13830755,2017-08-03
13830755,2017-08-06
13830755,2017-08-07
13830755,2017-08-09
13830755,2017-08-11
13830755,2017-08-25
13830755,2017-08-27
13830755,2017-08-28
13830755,2017-09-01
13830755,2017-09-04
13830755,2017-09-06
13830755,2017-09-12
13830755,2017-09-15
13830755,2017-09-22
13830755,2017-09-24
13830755,2017-09-29
13830755,2017-10-01
13830755,2017-10-03
13830755,2017-10-07
13830755,2017-10-15
13830755,2017-10-20
13830755,2017-10-22
13830755,2017-10-28
13830755,2017-11-03
13830755,2017-11-13
13830755,2017-11-18
13830755,2018-01-01
13830755,2018-02-25
13830755,2018-03-04
13830755,2018-03-11
13830755,2018-03-26
13830755,2018-04-01
13830755,2018-04-13
13830755,2018-04-18
13830755,2018-04-22
13830755,2018-04-29
13830755,2018-05-02
13830755,2018-05-06
13830755,2018-05-09
13830755,2018-05-15
13830755,2018-05-17
13830755,2018-05-18
13830755,2018-05-21
13830755,2018-05-23
13830755,2018-05-27
13830755,2018-05-28
13830755,2018-06-01
13830755,2018-06-03
13830755,2018-06-08
13830755,2018-06-10
13830755,2018-06-15
13830755,2018-06-24
13830755,2018-06-27
13830755,2018-06-30
13830755,2018-07-02
13830755,2018-07-05
13830755,2018-07-06
13830755,2018-07-07
13830755,2018-07-09
13830755,2018-07-11
13830755,2018-07-12
13830755,2018-07-15
13830755,2018-07-16
13830755,2018-07-17
13830755,2018-07-19
13830755,2018-07-22
13830755,2018-07-24
13830755,2018-07-25
13830755,2018-08-01
13830755,2018-08-05
13830755,2018-08-09
13830755,2018-08-22
13830755,2018-08-28
13830755,2018-09-02
13830755,2018-09-04
13830755,2018-09-14
13830755,2018-09-16
13830755,2018-09-27
13830755,2018-09-30
13830755,2018-10-06
13830755,2018-10-12
13830755,2018-10-14
13830755,2018-10-20
13830755,2018-10-22
13830755,2018-10-28
13830755,2018-11-05
13830755,2018-11-11
13830755,2018-11-19
13830755,2018-12-10
13830755,2019-01-02
13830755,2019-02-28
13830755,2019-03-03
13830755,2019-03-30
13830755,2019-04-01
13830755,2019-04-08
13830755,2019-04-14
13830755,2019-04-21
13830755,2019-04-29
13830755,2019-05-05
13830755,2019-05-12
13830755,2019-05-17
13830755,2019-05-23
13830755,2019-05-27
13830755,2019-06-01
13830755,2019-06-07
13830755,2019-06-10
13830755,2019-06-13
13830755,2019-06-17
13830755,2019-06-21
13830755,2019-06-22
13830755,2019-06-24
13830755,2019-06-30
13830755,2019-07-07
13830755,2019-07-15
13830755,2019-07-17
13830755,2019-07-19
13830755,2019-07-27
13830755,2019-08-02
13830755,2019-08-04
13830755,2019-08-09
13830755,2019-08-12
13830755,2019-08-15
13830755,2019-08-19
13830755,2019-08-22
13830755,2019-08-25
13830755,2019-08-27
13830755,2019-08-29
13830755,2019-08-31
13830755,2019-09-02
13830755,2019-09-10
13830755,2019-09-15
13844220,2016-07-13
13844220,2016-07-20
13844220,2016-09-26
13846881,2016-08-31
13863057,2016-07-26
13863057,2016-08-01
13863057,2016-08-07
13863057,2016-08-14
13863057,2016-08-21
13863057,2016-09-11
13863057,2016-10-11
13863057,2016-10-23
13863057,2016-10-30
13863057,2016-11-06
13863057,2016-11-13
13863057,2016-11-21
13863057,2016-12-04
13863057,2017-01-01
13863057,2017-01-16
13863057,2017-01-29
13863057,2017-02-12
13863057,2017-02-20
13863057,2017-03-13
13863057,2017-03-24
13863057,2017-04-23
13863057,2017-05-01
